craft_id,craft_name,category,material_cost,labor_hours,weight_kg,is_gi_tagged,complexity_score,artisan_experience_years,texture_roughness_index,organic_dye_purity,is_genuine_handmade,sample_dialect_phrase,protected_artisan_wage,fair_market_price
SIH-CRAFT-0966,Varanasi Silk Handloom,Handloom Silk,375.78,6.1,1.17,0,1,0,0.419,0.176,0,शुद्ध रेशमी साड़ी,387.96,826.72
SIH-CRAFT-0967,Moradabad Brassware,Brass Craft,1602.3,19.0,5.69,1,5,18,0.72,0.765,1,हाथ की ढलाई,4640.0,8899.6
SIH-CRAFT-0968,Mithila Madhubani Painting,Madhubani,632.68,12.0,0.61,1,5,30,0.773,0.903,1,मिथिला पेंटिंग,3270.0,5741.12
SIH-CRAFT-0969,Bastar Dhokra Bell Metal,Dhokra Art,1457.52,10.7,1.79,1,3,18,0.675,0.865,1,मोम की ढलाई कला,2688.2,6069.22
SIH-CRAFT-0970,Mithila Madhubani Painting,Madhubani,508.37,11.9,0.47,1,4,33,0.786,0.798,1,मिथिला पेंटिंग,3148.7,5409.54
SIH-CRAFT-0971,Moradabad Brassware,Brass Craft,672.0,20.8,4.22,1,3,35,0.703,0.815,1,ब्रास पूजा थाली,4809.8,7872.93
SIH-CRAFT-0972,Bastar Dhokra Bell Metal,Dhokra Art,1412.47,30.2,2.16,1,5,17,0.79,0.745,1,ढोकरा आदिवासी मूर्ति,7805.0,12916.08
SIH-CRAFT-0973,Kolhapuri Chappal & Leather,Leather Craft,920.64,13.2,0.72,1,1,17,0.779,0.939,1,हाथ की सिलाई,2525.4,5124.65
SIH-CRAFT-0974,Zari Zardozi Embroidery,Zari Embroidery,1307.39,21.7,0.52,0,5,27,0.704,0.933,1,मखमली सूट पीस,5287.5,8903.1
SIH-CRAFT-0975,Kutch Bandhani & Ajrakh,Bandhani,386.72,7.2,0.62,1,3,4,0.729,0.747,1,कच्छी बंधेज दुपट्टा,1543.2,3077.89
SIH-CRAFT-0976,Jaipur Blue Pottery,Blue Pottery,356.04,18.7,1.01,1,3,5,0.729,0.725,1,हस्तशिल्प जार,4207.7,6633.55
SIH-CRAFT-0977,Zari Zardozi Embroidery,Zari Embroidery,1485.82,22.1,0.33,0,2,22,0.653,0.803,1,सच्ची जरी कढ़ाई,4506.9,8090.17
SIH-CRAFT-0978,Kutch Bandhani & Ajrakh,Bandhani,551.58,12.3,0.45,1,2,9,0.759,0.96,1,प्राकृतिक नील रंग,2521.2,4620.75
SIH-CRAFT-0979,Jaipur Blue Pottery,Blue Pottery,776.28,6.3,2.35,1,5,40,0.937,0.711,1,नीली मिट्टी का फूलदान,2143.5,4414.2
SIH-CRAFT-0980,Mithila Madhubani Painting,Madhubani,293.31,25.5,0.77,1,3,16,0.916,0.89,1,गोबर लीपा कैनवास,5620.5,8456.14
SIH-CRAFT-0981,Kolhapuri Chappal & Leather,Leather Craft,787.23,12.2,1.14,1,3,31,0.909,0.798,1,प्राकृतिक चमड़ा,2856.2,5391.13
SIH-CRAFT-0982,Zari Zardozi Embroidery,Zari Embroidery,360.98,4.8,0.84,0,2,1,0.173,0.264,0,जरदोज़ी का काम,272.16,794.16
SIH-CRAFT-0983,Mithila Madhubani Painting,Madhubani,796.92,10.7,0.11,1,4,38,0.936,0.931,1,मिथिला पेंटिंग,2956.1,5539.08
SIH-CRAFT-0984,Bastar Dhokra Bell Metal,Dhokra Art,845.09,30.5,1.24,1,4,39,0.77,0.726,1,ढोकरा आदिवासी मूर्ति,7844.0,12202.77
SIH-CRAFT-0985,Bastar Dhokra Bell Metal,Dhokra Art,1020.59,15.6,3.17,1,5,11,0.96,0.982,1,मोम की ढलाई कला,4065.0,7338.05
SIH-CRAFT-0986,Gorakhpur Terracotta,Terracotta,235.99,7.5,2.36,1,2,31,0.771,0.945,1,हाथ से बनी मटकी,1845.0,3281.84
SIH-CRAFT-0987,Saharanpur Wood Carving,Wood Carving,813.19,16.8,4.05,1,2,6,0.895,0.771,1,लकड़ी का झरोखा,3265.2,5978.33
SIH-CRAFT-0988,Gorakhpur Terracotta,Terracotta,181.59,7.1,2.21,1,1,17,0.778,0.834,1,माटी का घड़ा,1476.2,2710.52
SIH-CRAFT-0989,Saharanpur Wood Carving,Wood Carving,1042.48,27.6,2.52,1,2,14,0.891,0.966,1,हाथ से तराशा बॉक्स,5426.4,9205.49
SIH-CRAFT-0990,Kutch Bandhani & Ajrakh,Bandhani,562.98,11.1,0.9,1,3,16,0.882,0.838,1,अजरख ब्लॉक प्रिंट,2526.6,4643.43
SIH-CRAFT-0991,Bastar Dhokra Bell Metal,Dhokra Art,671.32,20.3,2.53,1,4,39,0.66,0.874,1,मोम की ढलाई कला,5416.4,8690.92
SIH-CRAFT-0992,Gorakhpur Terracotta,Terracotta,103.38,1.2,1.92,0,1,1,0.404,0.383,0,धूपदानी,61.92,227.44
SIH-CRAFT-0993,Moradabad Brassware,Brass Craft,811.33,10.8,2.73,1,2,22,0.938,0.831,1,ब्रास पूजा थाली,2425.2,4841.82
SIH-CRAFT-0994,Kolhapuri Chappal & Leather,Leather Craft,885.84,7.0,0.44,1,4,24,0.968,0.786,1,कोल्हापुरी हाथ की चप्पल,1816.0,4119.98
SIH-CRAFT-0995,Saharanpur Wood Carving,Wood Carving,352.65,2.8,3.7,0,2,2,0.419,0.25,0,शीशम की लकड़ी की जाली,158.76,775.83
SIH-CRAFT-0996,Kolhapuri Chappal & Leather,Leather Craft,708.28,5.9,0.93,1,2,23,0.869,0.939,1,हाथ की सिलाई,1430.6,3359.99
SIH-CRAFT-0997,Saharanpur Wood Carving,Wood Carving,1296.5,28.4,2.65,1,4,10,0.911,0.895,1,हाथ से तराशा बॉक्स,6199.2,10591.69
SIH-CRAFT-0998,Kolhapuri Chappal & Leather,Leather Craft,942.94,15.4,1.09,1,4,40,0.682,0.763,1,कोल्हापुरी हाथ की चप्पल,3803.2,6879.79
SIH-CRAFT-0999,Kutch Bandhani & Ajrakh,Bandhani,919.51,15.6,0.35,1,2,15,0.971,0.867,1,कच्छी बंधेज दुपट्टा,3251.4,6103.23
SIH-CRAFT-1000,Saharanpur Wood Carving,Wood Carving,416.19,27.5,2.66,1,2,34,0.864,0.832,1,हाथ से तराशा बॉक्स,5707.5,8739.48
SIH-CRAFT-1001,Saharanpur Wood Carving,Wood Carving,942.47,18.6,3.63,1,2,14,0.801,0.808,1,लकड़ी का झरोखा,3725.4,6774.12
SIH-CRAFT-1002,Zari Zardozi Embroidery,Zari Embroidery,907.67,17.1,0.76,0,5,21,0.882,0.972,1,जरदोज़ी का काम,4162.5,6844.73
SIH-CRAFT-1003,Jaipur Blue Pottery,Blue Pottery,407.1,15.1,1.96,1,5,9,0.814,0.918,1,हस्तशिल्प जार,3834.5,6198.66
SIH-CRAFT-1004,Jaipur Blue Pottery,Blue Pottery,626.85,17.3,2.07,1,5,16,0.724,0.832,1,क्वार्ट्ज प्लेट,4478.5,7364.72
SIH-CRAFT-1005,Jaipur Blue Pottery,Blue Pottery,608.27,7.7,2.73,1,5,29,0.95,0.887,1,हस्तशिल्प जार,2321.5,4427.69
SIH-CRAFT-1006,Kutch Bandhani & Ajrakh,Bandhani,599.72,9.6,0.4,1,4,19,0.751,0.962,1,अजरख ब्लॉक प्रिंट,2377.8,4492.15
SIH-CRAFT-1007,Varanasi Silk Handloom,Handloom Silk,2990.84,17.4,0.42,1,4,36,0.921,0.874,1,हाथ का ताना-बाना,4855.2,11064.65
SIH-CRAFT-1008,Mithila Madhubani Painting,Madhubani,318.42,2.2,0.78,0,1,4,0.326,0.34,0,पेड़ और मोर,123.42,700.52
SIH-CRAFT-1009,Mithila Madhubani Painting,Madhubani,185.89,4.3,0.38,0,2,4,0.155,0.131,0,गोबर लीपा कैनवास,256.71,408.96
SIH-CRAFT-1010,Kolhapuri Chappal & Leather,Leather Craft,696.16,9.3,1.01,1,3,38,0.702,0.793,1,कोल्हापुरी हाथ की चप्पल,2392.8,4642.6
SIH-CRAFT-1011,Jaipur Blue Pottery,Blue Pottery,356.35,16.8,0.94,1,2,39,0.776,0.915,1,नीली मिट्टी का फूलदान,4096.2,6483.44
SIH-CRAFT-1012,Bastar Dhokra Bell Metal,Dhokra Art,1355.35,14.1,2.56,1,3,22,0.714,0.944,1,बेल मेटल बैल,3516.6,7049.63
SIH-CRAFT-1013,Kutch Bandhani & Ajrakh,Bandhani,827.41,10.4,0.85,1,4,4,0.861,0.868,1,कच्छी बंधेज दुपट्टा,2327.2,4731.22
SIH-CRAFT-1014,Jaipur Blue Pottery,Blue Pottery,677.74,7.5,1.22,1,3,8,0.676,0.945,1,नीली मिट्टी का फूलदान,1777.5,3787.07
SIH-CRAFT-1015,Kutch Bandhani & Ajrakh,Bandhani,936.35,12.6,0.54,1,4,7,0.719,0.822,1,अजरख ब्लॉक प्रिंट,2851.8,5586.5
SIH-CRAFT-1016,Bastar Dhokra Bell Metal,Dhokra Art,697.79,10.2,1.28,1,5,5,0.689,0.799,1,मोम की ढलाई कला,2625.0,4958.27
SIH-CRAFT-1017,Bastar Dhokra Bell Metal,Dhokra Art,464.0,1.5,2.21,0,2,0,0.167,0.06,0,ढोकरा आदिवासी मूर्ति,96.3,1020.8
SIH-CRAFT-1018,Kolhapuri Chappal & Leather,Leather Craft,441.41,14.5,0.49,1,2,4,0.758,0.764,1,हाथ की सिलाई,2728.0,4751.2
SIH-CRAFT-1019,Mithila Madhubani Painting,Madhubani,514.87,34.7,0.34,1,5,21,0.804,0.935,1,पेड़ और मोर,8469.5,12601.4
SIH-CRAFT-1020,Kolhapuri Chappal & Leather,Leather Craft,361.36,1.2,0.56,0,2,3,0.136,0.328,0,हाथ की सिलाई,66.24,794.99
SIH-CRAFT-1021,Moradabad Brassware,Brass Craft,847.0,22.4,3.45,1,5,30,0.847,0.779,1,ब्रास पूजा थाली,5602.0,9178.65
SIH-CRAFT-1022,Zari Zardozi Embroidery,Zari Embroidery,852.2,15.0,0.55,0,2,31,0.705,0.71,1,मखमली सूट पीस,3300.0,5605.47
SIH-CRAFT-1023,Moradabad Brassware,Brass Craft,952.17,24.5,4.4,1,4,28,0.66,0.752,1,ब्रास पूजा थाली,5761.0,9535.28
SIH-CRAFT-1024,Kutch Bandhani & Ajrakh,Bandhani,586.2,7.2,0.66,1,3,12,0.907,0.735,1,अजरख ब्लॉक प्रिंट,1663.2,3509.19
SIH-CRAFT-1025,Gorakhpur Terracotta,Terracotta,214.13,9.2,1.46,1,2,38,0.672,0.782,1,टेराकोटा सुराही,2262.8,3816.36
SIH-CRAFT-1026,Kolhapuri Chappal & Leather,Leather Craft,686.58,12.9,1.16,1,1,39,0.945,0.822,1,प्राकृतिक चमड़ा,2803.8,5184.51
SIH-CRAFT-1027,Saharanpur Wood Carving,Wood Carving,598.15,7.2,2.63,1,2,20,0.789,0.736,1,शीशम की लकड़ी की जाली,1660.8,3522.08
SIH-CRAFT-1028,Zari Zardozi Embroidery,Zari Embroidery,852.0,24.4,0.5,0,2,32,0.744,0.944,1,सच्ची जरी कढ़ाई,5091.6,8023.86
SIH-CRAFT-1029,Gorakhpur Terracotta,Terracotta,170.16,0.5,2.43,0,1,3,0.133,0.331,0,हाथ से बनी मटकी,25.8,374.35
SIH-CRAFT-1030,Moradabad Brassware,Brass Craft,1014.99,9.6,4.99,1,5,6,0.78,0.902,1,ब्रास पूजा थाली,2298.0,4945.04
SIH-CRAFT-1031,Bastar Dhokra Bell Metal,Dhokra Art,1563.87,12.7,1.81,1,5,9,0.66,0.714,1,ढोकरा आदिवासी मूर्ति,3310.0,7052.22
SIH-CRAFT-1032,Mithila Madhubani Painting,Madhubani,427.57,27.3,0.4,1,3,8,0.713,0.962,1,प्राकृतिक रंग चित्र,5880.3,8988.12
SIH-CRAFT-1033,Kolhapuri Chappal & Leather,Leather Craft,364.19,2.2,0.61,0,1,0,0.117,0.157,0,प्राकृतिक चमड़ा,113.52,801.22
SIH-CRAFT-1034,Saharanpur Wood Carving,Wood Carving,1191.63,15.1,3.39,1,3,40,0.802,0.737,1,शीशम की लकड़ी की जाली,3635.1,6988.59
SIH-CRAFT-1035,Zari Zardozi Embroidery,Zari Embroidery,585.65,3.0,0.61,0,1,4,0.285,0.252,0,मखमली सूट पीस,159.3,1288.43
SIH-CRAFT-1036,Bastar Dhokra Bell Metal,Dhokra Art,341.64,3.9,1.41,0,2,2,0.349,0.174,0,ढोकरा आदिवासी मूर्ति,250.38,751.61
SIH-CRAFT-1037,Varanasi Silk Handloom,Handloom Silk,1072.83,37.8,0.57,1,5,16,0.804,0.812,1,जरी पल्लू,10068.0,15512.62
SIH-CRAFT-1038,Jaipur Blue Pottery,Blue Pottery,797.7,16.7,1.73,1,4,22,0.884,0.89,1,हस्तशिल्प जार,4221.1,7247.88
SIH-CRAFT-1039,Jaipur Blue Pottery,Blue Pottery,188.13,1.7,2.75,0,1,3,0.166,0.147,0,नीली मिट्टी का फूलदान,100.47,413.89
SIH-CRAFT-1040,Moradabad Brassware,Brass Craft,517.08,1.5,3.57,0,1,5,0.139,0.056,0,ब्रास पूजा थाली,81.9,1137.58
SIH-CRAFT-1041,Mithila Madhubani Painting,Madhubani,511.93,22.9,0.35,1,3,38,0.678,0.825,1,गोबर लीपा कैनवास,5401.9,8456.17
SIH-CRAFT-1042,Kutch Bandhani & Ajrakh,Bandhani,706.34,6.9,0.39,1,2,6,0.864,0.912,1,अजरख ब्लॉक प्रिंट,1428.6,3354.67
SIH-CRAFT-1043,Varanasi Silk Handloom,Handloom Silk,1826.19,42.1,0.82,1,4,36,0.793,0.898,1,शुद्ध रेशमी साड़ी,10980.8,17761.94
SIH-CRAFT-1044,Jaipur Blue Pottery,Blue Pottery,379.23,6.5,1.19,1,2,37,0.683,0.766,1,हस्तशिल्प जार,1913.5,3567.69
SIH-CRAFT-1045,Kutch Bandhani & Ajrakh,Bandhani,381.04,17.7,0.82,1,3,34,0.718,0.928,1,अजरख ब्लॉक प्रिंट,4156.2,6597.77
SIH-CRAFT-1046,Moradabad Brassware,Brass Craft,945.57,8.1,2.33,1,5,22,0.931,0.9,1,पीतल का नक्काशीदार दीया,2193.0,4709.57
SIH-CRAFT-1047,Saharanpur Wood Carving,Wood Carving,566.65,14.0,2.48,1,2,33,0.791,0.706,1,हाथ से तराशा बॉक्स,3141.0,5477.83
SIH-CRAFT-1048,Jaipur Blue Pottery,Blue Pottery,768.14,6.1,1.37,1,5,40,0.65,0.953,1,क्वार्ट्ज प्लेट,2094.5,4337.06
SIH-CRAFT-1049,Jaipur Blue Pottery,Blue Pottery,359.56,15.5,1.24,1,3,36,0.816,0.919,1,नीली मिट्टी का फूलदान,3965.5,6311.33
SIH-CRAFT-1050,Jaipur Blue Pottery,Blue Pottery,754.9,12.3,2.22,1,4,34,0.734,0.833,1,क्वार्ट्ज प्लेट,3375.9,6049.08
SIH-CRAFT-1051,Moradabad Brassware,Brass Craft,1669.65,23.5,5.36,1,5,10,0.739,0.851,1,हाथ की ढलाई,5555.0,10225.78
SIH-CRAFT-1052,Gorakhpur Terracotta,Terracotta,273.1,5.4,3.48,1,3,34,0.66,0.867,1,धूपदानी,1568.4,2958.53
SIH-CRAFT-1053,Saharanpur Wood Carving,Wood Carving,489.27,28.1,2.2,1,2,20,0.939,0.897,1,हाथ से तराशा बॉक्स,5610.9,8707.73
SIH-CRAFT-1054,Kolhapuri Chappal & Leather,Leather Craft,896.2,8.8,0.66,1,4,20,0.752,0.712,1,हाथ की सिलाई,2130.4,4558.41
SIH-CRAFT-1055,Saharanpur Wood Carving,Wood Carving,522.96,25.1,2.9,1,4,21,0.686,0.702,1,लकड़ी का झरोखा,5661.3,8821.25
SIH-CRAFT-1056,Mithila Madhubani Painting,Madhubani,332.63,35.1,0.54,1,5,13,0.75,0.784,1,प्राकृतिक रंग चित्र,8443.5,12320.28
SIH-CRAFT-1057,Gorakhpur Terracotta,Terracotta,215.2,12.1,0.87,1,4,22,0.652,0.802,1,माटी का घड़ा,2846.8,4606.2
SIH-CRAFT-1058,Gorakhpur Terracotta,Terracotta,255.07,6.1,3.08,1,2,8,0.885,0.741,1,टेराकोटा सुराही,1242.4,2494.08
SIH-CRAFT-1059,Kutch Bandhani & Ajrakh,Bandhani,364.57,9.5,0.53,1,3,18,0.918,0.885,1,अजरख ब्लॉक प्रिंट,2227.0,3971.12
SIH-CRAFT-1060,Kutch Bandhani & Ajrakh,Bandhani,151.4,1.5,0.41,0,2,1,0.297,0.288,0,अजरख ब्लॉक प्रिंट,87.3,333.08
SIH-CRAFT-1061,Zari Zardozi Embroidery,Zari Embroidery,1256.04,16.3,0.59,0,3,22,0.751,0.786,1,मखमली सूट पीस,3606.3,6564.16
SIH-CRAFT-1062,Bastar Dhokra Bell Metal,Dhokra Art,913.56,29.3,1.98,1,3,36,0.796,0.791,1,बेल मेटल बैल,7161.8,11374.24
SIH-CRAFT-1063,Saharanpur Wood Carving,Wood Carving,827.67,16.1,2.32,1,2,38,0.659,0.922,1,शीशम की लकड़ी की जाली,3612.9,6467.27
SIH-CRAFT-1064,Mithila Madhubani Painting,Madhubani,416.31,14.8,0.46,1,3,37,0.947,0.955,1,मिथिला पेंटिंग,3677.8,5999.55
SIH-CRAFT-1065,Kutch Bandhani & Ajrakh,Bandhani,836.06,13.4,0.73,1,4,32,0.927,0.725,1,अजरख ब्लॉक प्रिंट,3401.2,6192.8
SIH-CRAFT-1066,Jaipur Blue Pottery,Blue Pottery,403.57,10.1,1.66,1,4,6,0.69,0.87,1,हस्तशिल्प जार,2443.3,4315.77
SIH-CRAFT-1067,Gorakhpur Terracotta,Terracotta,304.88,9.2,3.4,1,2,17,0.945,0.886,1,टेराकोटा सुराही,1947.8,3513.62
SIH-CRAFT-1068,Moradabad Brassware,Brass Craft,1462.97,26.7,5.13,1,3,10,0.672,0.744,1,पीतल का नक्काशीदार दीया,5650.2,10075.28
SIH-CRAFT-1069,Kolhapuri Chappal & Leather,Leather Craft,472.58,10.2,1.07,1,4,28,0.668,0.735,1,प्राकृतिक चमड़ा,2541.6,4541.64
SIH-CRAFT-1070,Bastar Dhokra Bell Metal,Dhokra Art,560.92,4.3,2.28,0,2,5,0.316,0.201,0,बेल मेटल बैल,276.06,1234.02
SIH-CRAFT-1071,Gorakhpur Terracotta,Terracotta,395.57,10.2,1.01,1,2,33,0.809,0.784,1,माटी का घड़ा,2371.8,4208.45
SIH-CRAFT-1072,Zari Zardozi Embroidery,Zari Embroidery,1151.08,19.8,0.79,0,2,32,0.788,0.823,1,जरदोज़ी का काम,4222.2,7253.93
SIH-CRAFT-1073,Moradabad Brassware,Brass Craft,1277.05,8.2,2.86,1,5,5,0.95,0.803,1,पीतल का नक्काशीदार दीया,1961.0,4843.87
SIH-CRAFT-1074,Bastar Dhokra Bell Metal,Dhokra Art,401.67,1.5,1.23,0,1,2,0.416,0.234,0,बेल मेटल बैल,90.9,883.67
SIH-CRAFT-1075,Jaipur Blue Pottery,Blue Pottery,433.27,15.2,1.84,1,5,11,0.742,0.921,1,क्वार्ट्ज प्लेट,3889.0,6307.56
SIH-CRAFT-1076,Kutch Bandhani & Ajrakh,Bandhani,971.46,13.7,0.87,1,4,14,0.84,0.969,1,प्राकृतिक नील रंग,3196.6,6099.38
SIH-CRAFT-1077,Kolhapuri Chappal & Leather,Leather Craft,768.66,11.5,0.86,1,4,7,0.665,0.947,1,कोल्हापुरी हाथ की चप्पल,2497.0,4881.14
SIH-CRAFT-1078,Varanasi Silk Handloom,Handloom Silk,1144.31,57.1,0.78,1,3,18,0.685,0.955,1,जरी पल्लू,13745.6,20573.88
SIH-CRAFT-1079,Kutch Bandhani & Ajrakh,Bandhani,139.82,1.5,0.23,0,1,3,0.367,0.262,0,कच्छी बंधेज दुपट्टा,81.9,307.6
SIH-CRAFT-1080,Mithila Madhubani Painting,Madhubani,634.3,18.6,0.79,1,5,38,0.716,0.773,1,पेड़ और मोर,4941.0,7999.16
SIH-CRAFT-1081,Moradabad Brassware,Brass Craft,1490.58,16.7,3.88,1,3,8,0.842,0.882,1,हाथ की ढलाई,3560.2,7291.05
SIH-CRAFT-1082,Jaipur Blue Pottery,Blue Pottery,795.5,18.5,1.39,1,5,39,0.83,0.721,1,नीली मिट्टी का फूलदान,5117.5,8455.05
SIH-CRAFT-1083,Kolhapuri Chappal & Leather,Leather Craft,849.44,11.3,0.78,1,3,25,0.854,0.862,1,कोल्हापुरी हाथ की चप्पल,2589.8,5115.47
SIH-CRAFT-1084,Jaipur Blue Pottery,Blue Pottery,694.01,18.2,1.85,1,3,36,0.748,0.734,1,नीली मिट्टी का फूलदान,4562.2,7568.38
SIH-CRAFT-1085,Gorakhpur Terracotta,Terracotta,249.28,5.5,3.32,1,3,27,0.882,0.72,1,टेराकोटा सुराही,1483.0,2811.08
SIH-CRAFT-1086,Moradabad Brassware,Brass Craft,1290.43,25.1,5.69,1,4,28,0.854,0.858,1,पीतल का नक्काशीदार दीया,5891.8,10168.51
SIH-CRAFT-1087,Zari Zardozi Embroidery,Zari Embroidery,1413.26,16.6,0.32,0,4,29,0.736,0.797,1,जरदोज़ी का काम,3970.8,7268.48
SIH-CRAFT-1088,Mithila Madhubani Painting,Madhubani,699.22,17.2,0.63,1,3,18,0.813,0.934,1,मिथिला पेंटिंग,3899.2,6680.37
SIH-CRAFT-1089,Saharanpur Wood Carving,Wood Carving,539.96,3.1,3.07,0,1,4,0.268,0.095,0,लकड़ी का झरोखा,164.61,1187.91
SIH-CRAFT-1090,Gorakhpur Terracotta,Terracotta,298.98,5.5,1.55,1,4,22,0.908,0.954,1,टेराकोटा सुराही,1474.0,2866.02
SIH-CRAFT-1091,Gorakhpur Terracotta,Terracotta,63.16,1.7,1.09,0,2,5,0.339,0.056,0,धूपदानी,93.84,138.95
SIH-CRAFT-1092,Gorakhpur Terracotta,Terracotta,263.17,4.4,2.6,1,2,10,0.795,0.96,1,हाथ से बनी मटकी,959.6,2123.24
SIH-CRAFT-1093,Saharanpur Wood Carving,Wood Carving,836.52,7.4,1.66,1,2,17,0.786,0.918,1,लकड़ी का झरोखा,1653.6,3834.16
SIH-CRAFT-1094,Zari Zardozi Embroidery,Zari Embroidery,1291.86,31.8,0.47,0,2,7,0.669,0.827,1,सच्ची जरी कढ़ाई,6115.2,9999.53
SIH-CRAFT-1095,Gorakhpur Terracotta,Terracotta,330.72,12.8,3.49,1,2,28,0.808,0.735,1,माटी का घड़ा,2775.2,4665.49
SIH-CRAFT-1096,Jaipur Blue Pottery,Blue Pottery,649.01,12.9,2.22,1,4,17,0.796,0.788,1,क्वार्ट्ज प्लेट,3260.7,5750.61
SIH-CRAFT-1097,Kolhapuri Chappal & Leather,Leather Craft,742.19,10.8,0.61,1,1,6,0.764,0.819,1,हाथ की सिलाई,1947.6,4103.72
SIH-CRAFT-1098,Bastar Dhokra Bell Metal,Dhokra Art,723.91,13.0,3.44,1,3,22,0.895,0.761,1,मोम की ढलाई कला,3268.0,5861.58
SIH-CRAFT-1099,Mithila Madhubani Painting,Madhubani,379.31,20.3,0.63,1,3,4,0.815,0.71,1,प्राकृतिक रंग चित्र,4343.3,6848.02
SIH-CRAFT-1100,Zari Zardozi Embroidery,Zari Embroidery,1318.54,12.1,0.5,0,5,34,0.656,0.811,1,सच्ची जरी कढ़ाई,3232.5,6143.9
SIH-CRAFT-1101,Gorakhpur Terracotta,Terracotta,263.8,10.3,2.1,1,3,5,0.829,0.801,1,माटी का घड़ा,2093.8,3655.26
SIH-CRAFT-1102,Zari Zardozi Embroidery,Zari Embroidery,803.03,30.7,0.48,0,3,4,0.763,0.94,1,सच्ची जरी कढ़ाई,6230.7,9495.54
SIH-CRAFT-1103,Kutch Bandhani & Ajrakh,Bandhani,1042.85,18.0,0.77,1,4,27,0.964,0.97,1,अजरख ब्लॉक प्रिंट,4329.0,7724.5
SIH-CRAFT-1104,Kolhapuri Chappal & Leather,Leather Craft,693.56,11.3,0.82,1,2,27,0.804,0.988,1,कोल्हापुरी हाथ की चप्पल,2484.2,4762.48
SIH-CRAFT-1105,Mithila Madhubani Painting,Madhubani,161.75,4.1,0.29,0,1,4,0.204,0.25,0,मिथिला पेंटिंग,230.01,355.85
SIH-CRAFT-1106,Zari Zardozi Embroidery,Zari Embroidery,732.18,16.3,0.76,0,2,10,0.751,0.892,1,सच्ची जरी कढ़ाई,3230.7,5349.89
SIH-CRAFT-1107,Mithila Madhubani Painting,Madhubani,259.5,8.2,0.13,1,4,33,0.86,0.861,1,पेड़ और मोर,2323.6,3959.68
SIH-CRAFT-1108,Gorakhpur Terracotta,Terracotta,173.86,12.9,2.15,1,1,31,0.709,0.922,1,हाथ से बनी मटकी,2683.8,4330.34
SIH-CRAFT-1109,Moradabad Brassware,Brass Craft,301.07,3.1,2.16,0,1,1,0.14,0.063,0,हाथ की ढलाई,169.26,662.35
SIH-CRAFT-1110,Kolhapuri Chappal & Leather,Leather Craft,279.17,0.8,0.97,0,1,5,0.447,0.391,0,कोल्हापुरी हाथ की चप्पल,41.28,614.17
SIH-CRAFT-1111,Saharanpur Wood Carving,Wood Carving,444.73,11.6,1.2,1,5,10,0.819,0.769,1,हाथ से तराशा बॉक्स,2760.0,4798.89
SIH-CRAFT-1112,Zari Zardozi Embroidery,Zari Embroidery,1313.83,20.4,0.75,0,4,12,0.658,0.876,1,सच्ची जरी कढ़ाई,4525.2,7882.69
SIH-CRAFT-1113,Saharanpur Wood Carving,Wood Carving,518.96,2.2,4.29,0,2,4,0.111,0.179,0,हाथ से तराशा बॉक्स,124.74,1141.71
SIH-CRAFT-1114,Mithila Madhubani Painting,Madhubani,105.62,3.8,0.67,0,2,1,0.233,0.254,0,गोबर लीपा कैनवास,226.86,232.36
SIH-CRAFT-1115,Kutch Bandhani & Ajrakh,Bandhani,819.37,21.3,0.87,1,2,39,0.816,0.867,1,प्राकृतिक नील रंग,4717.2,7946.87
SIH-CRAFT-1116,Kutch Bandhani & Ajrakh,Bandhani,396.99,20.1,0.76,1,4,33,0.868,0.851,1,अजरख ब्लॉक प्रिंट,4876.8,7592.12
SIH-CRAFT-1117,Moradabad Brassware,Brass Craft,1290.29,26.2,2.98,1,4,17,0.8,0.917,1,पीतल का नक्काशीदार दीया,5966.6,10269.3
SIH-CRAFT-1118,Varanasi Silk Handloom,Handloom Silk,3102.5,34.0,0.46,1,5,35,0.675,0.805,1,जरी पल्लू,9365.0,17303.62
SIH-CRAFT-1119,Zari Zardozi Embroidery,Zari Embroidery,1275.62,15.7,0.88,0,3,37,0.731,0.964,1,मखमली सूट पीस,3710.7,6731.53
SIH-CRAFT-1120,Zari Zardozi Embroidery,Zari Embroidery,1085.82,29.9,0.54,0,2,8,0.785,0.846,1,जरदोज़ी का काम,5771.1,9256.84
SIH-CRAFT-1121,Zari Zardozi Embroidery,Zari Embroidery,1375.51,15.0,0.43,0,5,3,0.705,0.821,1,मखमली सूट पीस,3420.0,6473.94
SIH-CRAFT-1122,Bastar Dhokra Bell Metal,Dhokra Art,639.04,10.7,1.96,1,5,13,0.977,0.738,1,बेल मेटल बैल,2870.0,5209.7
SIH-CRAFT-1123,Kutch Bandhani & Ajrakh,Bandhani,233.4,1.9,0.59,0,2,0,0.218,0.339,0,अजरख ब्लॉक प्रिंट,110.58,513.48
SIH-CRAFT-1124,Zari Zardozi Embroidery,Zari Embroidery,563.16,28.1,0.35,0,4,31,0.951,0.883,1,मखमली सूट पीस,6450.3,9468.17
SIH-CRAFT-1125,Kutch Bandhani & Ajrakh,Bandhani,681.68,8.2,0.33,1,4,35,0.678,0.96,1,प्राकृतिक नील रंग,2312.6,4514.78
SIH-CRAFT-1126,Zari Zardozi Embroidery,Zari Embroidery,1131.87,19.5,0.61,0,4,9,0.727,0.843,1,जरदोज़ी का काम,4288.5,7317.5
